id;CIDADE;ESTADO;UF;REGIÃO;location;Latitude;Longitude
4315602;Rio Grande;Rio Grande do Sul;RS;Sul;Rio Grande, Região Geográfica Imediata de Pelotas, Aglomeração Urbana do Sul, Região Geográfica Intermediária de Pelotas, Rio Grande do Sul, Região Sul, Brasil;-320.334.252;-520.991.297
4315701;Rio Pardo;Rio Grande do Sul;RS;Sul;Rio Pardo, Região Geográfica Imediata de Santa Cruz do Sul, Região Geográfica Intermediária de Santa Cruz do Sul - Lajeado, Rio Grande do Sul, Região Sul, 96640-000, Brasil;-299.820.554;-523.702.447
4315750;Riozinho;Rio Grande do Sul;RS;Sul;Riozinho, Região Geográfica Imediata de Taquara - Parobé - Igrejinha, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, Brasil;-296.404.582;-504.596.262
4315800;Roca Sales;Rio Grande do Sul;RS;Sul;Roca Sales, Região Geográfica Imediata de Encantado, Região Geográfica Intermediária de Santa Cruz do Sul - Lajeado, Rio Grande do Sul, Região Sul, 95735-000, Brasil;-292.872.555;-518.724.318
4315909;Rodeio Bonito;Rio Grande do Sul;RS;Sul;Rodeio Bonito, Região Geográfica Imediata de Frederico Westphalen, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-274.725.021;-531.705.906
4315958;Rolador;Rio Grande do Sul;RS;Sul;Rolador, Região Geográfica Imediata de São Luiz Gonzaga, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, Brasil;-282.558.989;-548.179.212
4316006;Rolante;Rio Grande do Sul;RS;Sul;Rolante, Região Geográfica Imediata de Taquara - Parobé - Igrejinha, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 95690-000, Brasil;-296.527.945;-505.769.391
4316105;Ronda Alta;Rio Grande do Sul;RS;Sul;Ronda Alta, Região Geográfica Imediata de Passo Fundo, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 99670-000, Brasil;-27.782.064;-528.078.036
4316204;Rondinha;Rio Grande do Sul;RS;Sul;Rondinha, Região Geográfica Imediata de Carazinho, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 99590-000, Brasil;-278.295.534;-529.084.074
4316303;Roque Gonzales;Rio Grande do Sul;RS;Sul;Roque Gonzales, Região Geográfica Imediata de Cerro Largo, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, Brasil;-281.324.578;-550.263.416
4316402;Rosário do Sul;Rio Grande do Sul;RS;Sul;Rosário do Sul, Região Geográfica Imediata de Santana do Livramento, Região Geográfica Intermediária de Uruguaiana, Rio Grande do Sul, Região Sul, 97590-000, Brasil;-302.527.151;-549.179.382
4316428;Sagrada Família;Rio Grande do Sul;RS;Sul;Sagrada Família, Região Geográfica Imediata de Palmeira das Missões, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-277.085.454;-531.364.113
4316436;Saldanha Marinho;Rio Grande do Sul;RS;Sul;Saldanha Marinho, Região Geográfica Imediata de Carazinho, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 98250-000, Brasil;-283.966.396;-530.952.929
4316451;Salto do Jacuí;Rio Grande do Sul;RS;Sul;Salto do Jacuí, Região Geográfica Imediata de Cruz Alta, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 99440-000, Brasil;-290.899.771;-532.111.244
4316477;Salvador das Missões;Rio Grande do Sul;RS;Sul;Salvador das Missões, Região Geográfica Imediata de Cerro Largo, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, Brasil;-281.232.686;-548.354.107
4316501;Salvador do Sul;Rio Grande do Sul;RS;Sul;Salvador do Sul, Região Geográfica Imediata de Montenegro, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, Brasil;-294.395.698;-515.103.295
4316600;Sananduva;Rio Grande do Sul;RS;Sul;Sananduva, Região Geográfica Imediata de Tapejara - Sananduva, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 99840-000, Brasil;-279.499.376;-518.074.435
4316709;Santa Bárbara do Sul;Rio Grande do Sul;RS;Sul;Santa Bárbara do Sul, Região Geográfica Imediata de Cruz Alta, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 98240-000, Brasil;-283.654.722;-532.510.995
4316733;Santa Cecília do Sul;Rio Grande do Sul;RS;Sul;Santa Cecília do Sul, Região Geográfica Imediata de Tapejara - Sananduva, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-281.625.105;-519.297.926
4316758;Santa Clara do Sul;Rio Grande do Sul;RS;Sul;Santa Clara do Sul, Região Geográfica Imediata de Lajeado, Região Geográfica Intermediária de Santa Cruz do Sul - Lajeado, Rio Grande do Sul, Região Sul, Brasil;-294.686.024;-520.868.635
4316808;Santa Cruz do Sul;Rio Grande do Sul;RS;Sul;Santa Cruz do Sul, Região Geográfica Imediata de Santa Cruz do Sul, Região Geográfica Intermediária de Santa Cruz do Sul - Lajeado, Rio Grande do Sul, Região Sul, Brasil;-297.141.869;-524.285.914
4316907;Santa Maria;Rio Grande do Sul;RS;Sul;Santa Maria, Região Geográfica Imediata de Santa Maria, Região Geográfica Intermediária de Santa Maria, Rio Grande do Sul, Região Sul, Brasil;-296.860.512;-538.069.214
4316956;Santa Maria do Herval;Rio Grande do Sul;RS;Sul;Santa Maria do Herval, Região Geográfica Imediata de Novo Hamburgo - São Leopoldo, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, Brasil;-294.977.269;-509.919.419
4316972;Santa Margarida do Sul;Rio Grande do Sul;RS;Sul;Santa Margarida do Sul, Região Geográfica Imediata de São Gabriel - Caçapava do Sul, Região Geográfica Intermediária de Santa Maria, Rio Grande do Sul, Região Sul, 97335-000, Brasil;-30.339.117;-540.856.735
4317004;Santana da Boa Vista;Rio Grande do Sul;RS;Sul;Santana da Boa Vista, Região Geográfica Imediata de São Gabriel - Caçapava do Sul, Região Geográfica Intermediária de Santa Maria, Rio Grande do Sul, Região Sul, 96590-000, Brasil;-308.736.867;-531.148.304
4317103;Sant'Ana do Livramento;Rio Grande do Sul;RS;Sul;Sant'Ana do Livramento, Região Geográfica Imediata de Santana do Livramento, Região Geográfica Intermediária de Uruguaiana, Rio Grande do Sul, Região Sul, Brasil;-308.894.097;-555.317.694
4317202;Santa Rosa;Rio Grande do Sul;RS;Sul;Santa Rosa, Região Geográfica Imediata de Santa Rosa, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, Brasil;-278.643.546;-544.779.287
4317251;Santa Tereza;Rio Grande do Sul;RS;Sul;Santa Tereza, Região Geográfica Imediata de Bento Gonçalves, Região Geográfica Intermediária de Caxias do Sul, Rio Grande do Sul, Região Sul, Brasil;-291.697.808;-517.363.155
4317301;Santa Vitória do Palmar;Rio Grande do Sul;RS;Sul;Santa Vitória do Palmar, Região Geográfica Imediata de Pelotas, Região Geográfica Intermediária de Pelotas, Rio Grande do Sul, Região Sul, 96230-000, Brasil;-335.195.569;-533.692.659
4317400;Santiago;Rio Grande do Sul;RS;Sul;Santiago, Região Geográfica Imediata de Santiago, Região Geográfica Intermediária de Santa Maria, Rio Grande do Sul, Região Sul, Brasil;-29.189.675;-54.866.624
4317509;Santo Ângelo;Rio Grande do Sul;RS;Sul;Santo Ângelo, Região Geográfica Imediata de Santo Ângelo, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, Brasil;-283.000.481;-542.669.971
4317558;Santo Antônio do Palma;Rio Grande do Sul;RS;Sul;Santo Antônio do Palma, Região Geográfica Imediata de Marau, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-284.946.558;-520.254.769
4317608;Santo Antônio da Patrulha;Rio Grande do Sul;RS;Sul;Santo Antônio da Patrulha, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 95500-000, Brasil;-29.826.768;-50.517.489
4317707;Santo Antônio das Missões;Rio Grande do Sul;RS;Sul;Santo Antônio das Missões, Região Geográfica Imediata de São Luiz Gonzaga, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, 97870-000, Brasil;-285.117.897;-552.290.047
4317756;Santo Antônio do Planalto;Rio Grande do Sul;RS;Sul;Santo Antônio do Planalto, Região Geográfica Imediata de Carazinho, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-283.991.804;-526.910.319
4317806;Santo Augusto;Rio Grande do Sul;RS;Sul;Santo Augusto, Região Geográfica Imediata de Ijuí, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, 98590-000, Brasil;-27.852.577;-53.777.605
4317905;Santo Cristo;Rio Grande do Sul;RS;Sul;Santo Cristo, Região Geográfica Imediata de Santa Rosa, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, Brasil;-27.826.259;-54.661.963
4317954;Santo Expedito do Sul;Rio Grande do Sul;RS;Sul;Santo Expedito do Sul, Região Geográfica Imediata de Tapejara - Sananduva, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-279.098.613;-516.433.072
4318002;São Borja;Rio Grande do Sul;RS;Sul;São Borja, Região Geográfica Imediata de São Borja, Região Geográfica Intermediária de Uruguaiana, Rio Grande do Sul, Região Sul, 97670-000, Brasil;-286.592.237;-560.044.295
4318051;São Domingos do Sul;Rio Grande do Sul;RS;Sul;São Domingos do Sul, Região Geográfica Imediata de Marau, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-285.297.239;-518.905.306
4318101;São Francisco de Assis;Rio Grande do Sul;RS;Sul;São Francisco de Assis, Região Geográfica Imediata de Santa Maria, Região Geográfica Intermediária de Santa Maria, Rio Grande do Sul, Região Sul, 97610-000, Brasil;-29.559.214;-551.209.843
4318200;São Francisco de Paula;Rio Grande do Sul;RS;Sul;São Francisco de Paula, Região Geográfica Imediata de Caxias do Sul, Região Geográfica Intermediária de Caxias do Sul, Rio Grande do Sul, Região Sul, 95400-000, Brasil;-29.448.454;-505.833.027
4318309;São Gabriel;Rio Grande do Sul;RS;Sul;São Gabriel, Região Geográfica Imediata de São Gabriel - Caçapava do Sul, Região Geográfica Intermediária de Santa Maria, Rio Grande do Sul, Região Sul, Brasil;-30.334.214;-543.227.149
4318408;São Jerônimo;Rio Grande do Sul;RS;Sul;São Jerônimo, Região Geográfica Imediata de Charqueadas - Triunfo - São Jerônimo, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 96700-000, Brasil;-29.959.642;-517.238.192
4318424;São João da Urtiga;Rio Grande do Sul;RS;Sul;São João da Urtiga, Região Geográfica Imediata de Tapejara - Sananduva, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-278.162.722;-518.297.741
4318432;São João do Polêsine;Rio Grande do Sul;RS;Sul;São João do Polêsine, Região Geográfica Imediata de Santa Maria, Região Geográfica Intermediária de Santa Maria, Rio Grande do Sul, Região Sul, Brasil;-296.156.424;-534.455.412
4318440;São Jorge;Rio Grande do Sul;RS;Sul;São Jorge, Região Geográfica Imediata de Nova Prata - Guaporé, Região Geográfica Intermediária de Caxias do Sul, Rio Grande do Sul, Região Sul, 95365-000, Brasil;-285.006.499;-517.050.503
4318457;São José das Missões;Rio Grande do Sul;RS;Sul;São José das Missões, Região Geográfica Imediata de Palmeira das Missões, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-277.783.652;-531.185.847
4318465;São José do Herval;Rio Grande do Sul;RS;Sul;São José do Herval, Região Geográfica Imediata de Soledade, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 99380-000, Brasil;-290.448.214;-522.948.783
4318481;São José do Hortêncio;Rio Grande do Sul;RS;Sul;São José do Hortêncio, Região Geográfica Imediata de Novo Hamburgo - São Leopoldo, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, Brasil;-295.305.383;-512.503.032
4318499;São José do Inhacorá;Rio Grande do Sul;RS;Sul;São José do Inhacorá, Região Geográfica Imediata de Três de Maio, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, Brasil;-27.725.055;-54.127.462
4318507;São José do Norte;Rio Grande do Sul;RS;Sul;São José do Norte, Região Geográfica Imediata de Pelotas, Aglomeração Urbana do Sul, Região Geográfica Intermediária de Pelotas, Rio Grande do Sul, Região Sul, 96225-000, Brasil;-320.145.182;-520.406.082
4318606;São José do Ouro;Rio Grande do Sul;RS;Sul;São José do Ouro, Região Geográfica Imediata de Lagoa Vermelha, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 99870-000, Brasil;-277.736.185;-515.947.672
4318614;São José do Sul;Rio Grande do Sul;RS;Sul;São José do Sul, Região Geográfica Imediata de Montenegro, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, Brasil;-29.537.476;-514.828.905
4318622;São José dos Ausentes;Rio Grande do Sul;RS;Sul;São José dos Ausentes, Região Geográfica Imediata de Vacaria, Região Geográfica Intermediária de Caxias do Sul, Rio Grande do Sul, Região Sul, 95280-000, Brasil;-28.747.731;-500.645.582
4318705;São Leopoldo;Rio Grande do Sul;RS;Sul;São Leopoldo, Região Geográfica Imediata de Novo Hamburgo - São Leopoldo, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, Brasil;-297.544.405;-511.516.497
4318804;São Lourenço do Sul;Rio Grande do Sul;RS;Sul;São Lourenço do Sul, Região Geográfica Imediata de Pelotas, Região Geográfica Intermediária de Pelotas, Rio Grande do Sul, Região Sul, 96170-000, Brasil;-313.669.286;-519.814.839
4318903;São Luiz Gonzaga;Rio Grande do Sul;RS;Sul;São Luiz Gonzaga, Região Geográfica Imediata de São Luiz Gonzaga, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, 97800-000, Brasil;-284.074.546;-549.609.081
4319000;São Marcos;Rio Grande do Sul;RS;Sul;São Marcos, Uruguaiana, Região Geográfica Imediata de Uruguaiana, Região Geográfica Intermediária de Uruguaiana, Rio Grande do Sul, Região Sul, Brasil;-29.515.627;-56.841.496
4319109;São Martinho;Rio Grande do Sul;RS;Sul;São Martinho, Região Geográfica Imediata de Três Passos, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, 98690-000, Brasil;-277.075.144;-539.663.489
4319125;São Martinho da Serra;Rio Grande do Sul;RS;Sul;São Martinho da Serra, Região Geográfica Imediata de Santa Maria, Região Geográfica Intermediária de Santa Maria, Rio Grande do Sul, Região Sul, 97190-971, Brasil;-295.380.766;-538.544.925
4319158;São Miguel das Missões;Rio Grande do Sul;RS;Sul;São Miguel das Missões, Região Geográfica Imediata de Santo Ângelo, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, 98865-000, Brasil;-285.451.471;-545.469.209
4319208;São Nicolau;Rio Grande do Sul;RS;Sul;São Nicolau, Região Geográfica Imediata de São Luiz Gonzaga, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, Brasil;-281.857.386;-552.615.035
4319307;São Paulo das Missões;Rio Grande do Sul;RS;Sul;São Paulo das Missões, Região Geográfica Imediata de Cerro Largo, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, 97980-000, Brasil;-280.225.895;-54.936.466
4319356;São Pedro da Serra;Rio Grande do Sul;RS;Sul;São Pedro da Serra, Região Geográfica Imediata de Montenegro, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 95758-000, Brasil;-294.195.585;-515.142.114
4319364;São Pedro das Missões;Rio Grande do Sul;RS;Sul;São Pedro das Missões, Região Geográfica Imediata de Palmeira das Missões, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, Brasil;-277.729.041;-532.478.857
4319372;São Pedro do Butiá;Rio Grande do Sul;RS;Sul;São Pedro do Butiá, Região Geográfica Imediata de Cerro Largo, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, Brasil;-2.812.425;-54.892.603
4319406;São Pedro do Sul;Rio Grande do Sul;RS;Sul;São Pedro do Sul, Região Geográfica Imediata de Santa Maria, Região Geográfica Intermediária de Santa Maria, Rio Grande do Sul, Região Sul, Brasil;-296.152.729;-541.790.311
4319505;São Sebastião do Caí;Rio Grande do Sul;RS;Sul;São Sebastião do Caí, Região Geográfica Imediata de Novo Hamburgo - São Leopoldo, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 95760-000, Brasil;-295.911.777;-513.778.772
4319604;São Sepé;Rio Grande do Sul;RS;Sul;São Sepé, Região Geográfica Imediata de Santa Maria, Região Geográfica Intermediária de Santa Maria, Rio Grande do Sul, Região Sul, 97340-000, Brasil;-30.167.219;-535.690.914
4319703;São Valentim;Rio Grande do Sul;RS;Sul;São Valentim, Região Geográfica Imediata de Erechim, Região Geográfica Intermediária de Passo Fundo, Rio Grande do Sul, Região Sul, 99640-000, Brasil;-275.588.628;-525.241.756
4319711;São Valentim do Sul;Rio Grande do Sul;RS;Sul;São Valentim do Sul, Região Geográfica Imediata de Bento Gonçalves, Região Geográfica Intermediária de Caxias do Sul, Rio Grande do Sul, Região Sul, Brasil;-290.503.352;-517.675.031
4319737;São Valério do Sul;Rio Grande do Sul;RS;Sul;São Valério do Sul, Região Geográfica Imediata de Ijuí, Região Geográfica Intermediária de Ijui, Rio Grande do Sul, Região Sul, 98595-000, Brasil;-277.881.823;-539.348.211
4319752;São Vendelino;Rio Grande do Sul;RS;Sul;São Vendelino, Região Geográfica Imediata de Novo Hamburgo - São Leopoldo, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, Brasil;-293.684.935;-513.790.426
4319802;São Vicente do Sul;Rio Grande do Sul;RS;Sul;São Vicente do Sul, Região Geográfica Imediata de Santa Maria, Região Geográfica Intermediária de Santa Maria, Rio Grande do Sul, Região Sul, 97420-000, Brasil;-29.688.161;-54.682.643
